source_url,source_path,indexed_path,host,clicks,impressions,page_type,location,service_intent,target_url,redirect_required,redirect_configured,reason,priority
https://www.ewastekochi.com/locations/fort-kochi/e-waste-recycling-kochi,/locations/fort-kochi/e-waste-recycling-kochi/,/locations/fort-kochi/e-waste-recycling-kochi,www.ewastekochi.com,0,6,location-service-matrix,fort-kochi,e-waste-recycling-kochi,https://www.ewastekochi.com/recycling/,true,true,Indexed legacy URL has a relevant one-hop 301 target in vercel.json; do not rebuild as a thin page.,low
https://www.ewastekochi.com/locations/kothamangalam/itad-kochi,/locations/kothamangalam/itad-kochi/,/locations/kothamangalam/itad-kochi,www.ewastekochi.com,0,3,location-service-matrix,kothamangalam,itad-kochi,https://www.ewastekochi.com/itad/,true,true,Indexed legacy URL has a relevant one-hop 301 target in vercel.json; do not rebuild as a thin page.,low
https://www.ewastekochi.com/locations/perumbavoor/itad-kochi,/locations/perumbavoor/itad-kochi/,/locations/perumbavoor/itad-kochi,www.ewastekochi.com,0,3,location-service-matrix,perumbavoor,itad-kochi,https://www.ewastekochi.com/itad/,true,true,Indexed legacy URL has a relevant one-hop 301 target in vercel.json; do not rebuild as a thin page.,low
https://www.ewastekochi.com/locations/kollam/certificate-of-destruction-kochi,/locations/kollam/certificate-of-destruction-kochi/,/locations/kollam/certificate-of-destruction-kochi,www.ewastekochi.com,0,2,location-service-matrix,kollam,certificate-of-destruction-kochi,https://www.ewastekochi.com/data-destruction-certificate-sample/,true,true,Indexed legacy URL has a relevant one-hop 301 target in vercel.json; do not rebuild as a thin page.,low
https://www.ewastekochi.com/locations/kalady/server-recycling-kochi,/locations/kalady/server-recycling-kochi/,/locations/kalady/server-recycling-kochi,www.ewastekochi.com,0,2,location-service-matrix,kalady,server-recycling-kochi,https://www.ewastekochi.com/server-recycling-kochi/,true,true,Indexed legacy URL has a relevant one-hop 301 target in vercel.json; do not rebuild as a thin page.,low
https://www.ewastekochi.com/locations/kadavanthra/ups-inverter-recycling-kochi,/locations/kadavanthra/ups-inverter-recycling-kochi/,/locations/kadavanthra/ups-inverter-recycling-kochi,www.ewastekochi.com,0,1,location-service-matrix,kadavanthra,ups-inverter-recycling-kochi,https://www.ewastekochi.com/battery-recycling/,true,true,Indexed legacy URL has a relevant one-hop 301 target in vercel.json; do not rebuild as a thin page.,low
https://www.ewastekochi.com/locations/kalady/battery-recycling-kochi,/locations/kalady/battery-recycling-kochi/,/locations/kalady/battery-recycling-kochi,www.ewastekochi.com,0,1,location-service-matrix,kalady,battery-recycling-kochi,https://www.ewastekochi.com/battery-recycling/,true,true,Indexed legacy URL has a relevant one-hop 301 target in vercel.json; do not rebuild as a thin page.,low
https://www.ewastekochi.com/locations/infopark-kochi/battery-recycling-kochi,/locations/infopark-kochi/battery-recycling-kochi/,/locations/infopark-kochi/battery-recycling-kochi,www.ewastekochi.com,0,1,location-service-matrix,infopark-kochi,battery-recycling-kochi,https://www.ewastekochi.com/battery-recycling/,true,true,Indexed legacy URL has a relevant one-hop 301 target in vercel.json; do not rebuild as a thin page.,low
https://www.ewastekochi.com/locations/willingdon-island/server-recycling-kochi,/locations/willingdon-island/server-recycling-kochi/,/locations/willingdon-island/server-recycling-kochi,www.ewastekochi.com,0,1,location-service-matrix,willingdon-island,server-recycling-kochi,https://www.ewastekochi.com/server-recycling-kochi/,true,true,Indexed legacy URL has a relevant one-hop 301 target in vercel.json; do not rebuild as a thin page.,low
https://www.ewastekochi.com/locations/kottayam/itad-kochi,/locations/kottayam/itad-kochi/,/locations/kottayam/itad-kochi,www.ewastekochi.com,0,1,location-service-matrix,kottayam,itad-kochi,https://www.ewastekochi.com/itad/,true,true,Indexed legacy URL has a relevant one-hop 301 target in vercel.json; do not rebuild as a thin page.,low
https://www.ewastekochi.com/locations/thrikkakara/hard-drive-shredding-kochi,/locations/thrikkakara/hard-drive-shredding-kochi/,/locations/thrikkakara/hard-drive-shredding-kochi,www.ewastekochi.com,0,1,location-service-matrix,thrikkakara,hard-drive-shredding-kochi,https://www.ewastekochi.com/hard-drive-shredding/,true,true,Indexed legacy URL has a relevant one-hop 301 target in vercel.json; do not rebuild as a thin page.,low
https://www.ewastekochi.com/locations/thrippunithura/ups-inverter-recycling-kochi,/locations/thrippunithura/ups-inverter-recycling-kochi/,/locations/thrippunithura/ups-inverter-recycling-kochi,www.ewastekochi.com,0,1,location-service-matrix,thrippunithura,ups-inverter-recycling-kochi,https://www.ewastekochi.com/battery-recycling/,true,true,Indexed legacy URL has a relevant one-hop 301 target in vercel.json; do not rebuild as a thin page.,low
https://www.ewastekochi.com/locations/north-paravur/battery-recycling-kochi,/locations/north-paravur/battery-recycling-kochi/,/locations/north-paravur/battery-recycling-kochi,www.ewastekochi.com,0,1,location-service-matrix,north-paravur,battery-recycling-kochi,https://www.ewastekochi.com/battery-recycling/,true,true,Indexed legacy URL has a relevant one-hop 301 target in vercel.json; do not rebuild as a thin page.,low
https://www.ewastekochi.com/locations/kalamassery/certificate-of-destruction-kochi,/locations/kalamassery/certificate-of-destruction-kochi/,/locations/kalamassery/certificate-of-destruction-kochi,www.ewastekochi.com,0,1,location-service-matrix,kalamassery,certificate-of-destruction-kochi,https://www.ewastekochi.com/locations/kalamassery/,true,true,Indexed legacy URL has a relevant one-hop 301 target in vercel.json; do not rebuild as a thin page.,low
https://www.ewastekochi.com/locations/kollam/server-recycling-kochi,/locations/kollam/server-recycling-kochi/,/locations/kollam/server-recycling-kochi,www.ewastekochi.com,0,1,location-service-matrix,kollam,server-recycling-kochi,https://www.ewastekochi.com/server-recycling-kochi/,true,true,Indexed legacy URL has a relevant one-hop 301 target in vercel.json; do not rebuild as a thin page.,low
https://www.ewastekochi.com/locations/edappally/itad-kochi,/locations/edappally/itad-kochi/,/locations/edappally/itad-kochi,www.ewastekochi.com,0,1,location-service-matrix,edappally,itad-kochi,https://www.ewastekochi.com/itad/,true,true,Indexed legacy URL has a relevant one-hop 301 target in vercel.json; do not rebuild as a thin page.,low
https://www.ewastekochi.com/locations/thrissur/certificate-of-destruction-kochi,/locations/thrissur/certificate-of-destruction-kochi/,/locations/thrissur/certificate-of-destruction-kochi,www.ewastekochi.com,0,1,location-service-matrix,thrissur,certificate-of-destruction-kochi,https://www.ewastekochi.com/data-destruction-certificate-sample/,true,true,Indexed legacy URL has a relevant one-hop 301 target in vercel.json; do not rebuild as a thin page.,low
