url,normalized_url,host,path,clicks,impressions,indexed_status,issue_type,last_crawled_if_available,page_type,location,service_intent,traffic_tier,action,target_url,reason,risk_level,notes
https://www.ewastekochi.com/ml/locations/ewaste-682224.html,/ml/locations/ewaste-682224.html,www.ewastekochi.com,/ml/locations/ewaste-682224.html,0,0,404,404,2026-04-13,other-legacy-service,,,4,leave_404,,No meaningful traffic.,low,classification_source=rule
https://www.ewastekochi.com/buyback/laptops/sell-thinkpad-t405-kochi.html,/buyback/laptops/sell-thinkpad-t405-kochi.html,www.ewastekochi.com,/buyback/laptops/sell-thinkpad-t405-kochi.html,0,0,404,404,2026-04-13,other-legacy-service,,,4,leave_404,,No meaningful traffic.,low,classification_source=rule
https://www.ewastekochi.com/buyback/laptops/sell-thinkpad-t423-kochi.html,/buyback/laptops/sell-thinkpad-t423-kochi.html,www.ewastekochi.com,/buyback/laptops/sell-thinkpad-t423-kochi.html,0,0,404,404,2026-04-13,other-legacy-service,,,4,leave_404,,No meaningful traffic.,low,classification_source=rule
https://www.ewastekochi.com/ml/locations/ewaste-682194.html,/ml/locations/ewaste-682194.html,www.ewastekochi.com,/ml/locations/ewaste-682194.html,0,0,404,404,2026-04-13,other-legacy-service,,,4,leave_404,,No meaningful traffic.,low,classification_source=rule
https://www.ewastekochi.com/buyback/laptops/sell-dell-latitude-5021-kochi.html,/buyback/laptops/sell-dell-latitude-5021-kochi.html,www.ewastekochi.com,/buyback/laptops/sell-dell-latitude-5021-kochi.html,0,0,404,404,2026-04-13,other-legacy-service,,,4,leave_404,,No meaningful traffic.,low,classification_source=rule
https://www.ewastekochi.com/buyback/phones/sell-iphone-8-kochi.html,/buyback/phones/sell-iphone-8-kochi.html,www.ewastekochi.com,/buyback/phones/sell-iphone-8-kochi.html,0,0,404,404,2026-04-13,other-legacy-service,,,4,leave_404,,No meaningful traffic.,low,classification_source=rule
https://www.ewastekochi.com/buyback/phones/sell-poco-10-pro-kochi.html,/buyback/phones/sell-poco-10-pro-kochi.html,www.ewastekochi.com,/buyback/phones/sell-poco-10-pro-kochi.html,0,0,404,404,2026-04-13,other-legacy-service,,,4,leave_404,,No meaningful traffic.,low,classification_source=rule
https://www.ewastekochi.com/buyback/phones/sell-iphone-2-pro-kochi.html,/buyback/phones/sell-iphone-2-pro-kochi.html,www.ewastekochi.com,/buyback/phones/sell-iphone-2-pro-kochi.html,0,0,404,404,2026-04-13,other-legacy-service,,,4,leave_404,,No meaningful traffic.,low,classification_source=rule
https://www.ewastekochi.com/buyback/laptops/sell-dell-latitude-5404-kochi.html,/buyback/laptops/sell-dell-latitude-5404-kochi.html,www.ewastekochi.com,/buyback/laptops/sell-dell-latitude-5404-kochi.html,0,0,404,404,2026-04-13,other-legacy-service,,,4,leave_404,,No meaningful traffic.,low,classification_source=rule
https://www.ewastekochi.com/buyback/laptops/sell-hp-elitebook-864-kochi.html,/buyback/laptops/sell-hp-elitebook-864-kochi.html,www.ewastekochi.com,/buyback/laptops/sell-hp-elitebook-864-kochi.html,0,0,404,404,2026-04-13,other-legacy-service,,,4,leave_404,,No meaningful traffic.,low,classification_source=rule
https://www.ewastekochi.com/ml/buyback/laptops/sell-dell-latitude-5437-kochi.html,/ml/buyback/laptops/sell-dell-latitude-5437-kochi.html,www.ewastekochi.com,/ml/buyback/laptops/sell-dell-latitude-5437-kochi.html,0,0,404,404,2026-04-13,other-legacy-service,,,4,leave_404,,No meaningful traffic.,low,classification_source=rule
https://www.ewastekochi.com/buyback/laptops/sell-dell-latitude-5473-kochi.html,/buyback/laptops/sell-dell-latitude-5473-kochi.html,www.ewastekochi.com,/buyback/laptops/sell-dell-latitude-5473-kochi.html,0,0,404,404,2026-04-13,other-legacy-service,,,4,leave_404,,No meaningful traffic.,low,classification_source=rule
https://www.ewastekochi.com/ml/buyback/laptops/sell-dell-latitude-5483-kochi.html,/ml/buyback/laptops/sell-dell-latitude-5483-kochi.html,www.ewastekochi.com,/ml/buyback/laptops/sell-dell-latitude-5483-kochi.html,0,0,404,404,2026-04-13,other-legacy-service,,,4,leave_404,,No meaningful traffic.,low,classification_source=rule
https://www.ewastekochi.com/buyback/laptops/sell-dell-latitude-7423-kochi.html,/buyback/laptops/sell-dell-latitude-7423-kochi.html,www.ewastekochi.com,/buyback/laptops/sell-dell-latitude-7423-kochi.html,0,0,404,404,2026-04-13,other-legacy-service,,,4,leave_404,,No meaningful traffic.,low,classification_source=rule
https://www.ewastekochi.com/buyback/phones/sell-samsung-s7-ultra-kochi.html,/buyback/phones/sell-samsung-s7-ultra-kochi.html,www.ewastekochi.com,/buyback/phones/sell-samsung-s7-ultra-kochi.html,0,0,404,404,2026-04-13,other-legacy-service,,,4,leave_404,,No meaningful traffic.,low,classification_source=rule
https://www.ewastekochi.com/buyback/laptops/sell-thinkpad-t448p-kochi.html,/buyback/laptops/sell-thinkpad-t448p-kochi.html,www.ewastekochi.com,/buyback/laptops/sell-thinkpad-t448p-kochi.html,0,0,404,404,2026-04-13,other-legacy-service,,,4,leave_404,,No meaningful traffic.,low,classification_source=rule
https://www.ewastekochi.com/ml/locations/ewaste-682188.html,/ml/locations/ewaste-682188.html,www.ewastekochi.com,/ml/locations/ewaste-682188.html,0,0,404,404,2026-04-13,other-legacy-service,,,4,leave_404,,No meaningful traffic.,low,classification_source=rule
https://www.ewastekochi.com/buyback/laptops/sell-dell-latitude-5003-kochi.html,/buyback/laptops/sell-dell-latitude-5003-kochi.html,www.ewastekochi.com,/buyback/laptops/sell-dell-latitude-5003-kochi.html,0,0,404,404,2026-04-13,other-legacy-service,,,4,leave_404,,No meaningful traffic.,low,classification_source=rule
https://www.ewastekochi.com/ml/buyback/laptops/sell-hp-elitebook-885-kochi.html,/ml/buyback/laptops/sell-hp-elitebook-885-kochi.html,www.ewastekochi.com,/ml/buyback/laptops/sell-hp-elitebook-885-kochi.html,0,0,404,404,2026-04-13,other-legacy-service,,,4,leave_404,,No meaningful traffic.,low,classification_source=rule
https://www.ewastekochi.com/ml/buyback/laptops/sell-dell-latitude-5487-kochi.html,/ml/buyback/laptops/sell-dell-latitude-5487-kochi.html,www.ewastekochi.com,/ml/buyback/laptops/sell-dell-latitude-5487-kochi.html,0,0,404,404,2026-04-13,other-legacy-service,,,4,leave_404,,No meaningful traffic.,low,classification_source=rule
https://www.ewastekochi.com/ml/buyback/laptops/sell-hp-elitebook-911-kochi.html,/ml/buyback/laptops/sell-hp-elitebook-911-kochi.html,www.ewastekochi.com,/ml/buyback/laptops/sell-hp-elitebook-911-kochi.html,0,0,404,404,2026-04-13,other-legacy-service,,,4,leave_404,,No meaningful traffic.,low,classification_source=rule
https://www.ewastekochi.com/ml/buyback/phones/sell-xiaomi-redmi-note-17-kochi.html,/ml/buyback/phones/sell-xiaomi-redmi-note-17-kochi.html,www.ewastekochi.com,/ml/buyback/phones/sell-xiaomi-redmi-note-17-kochi.html,0,0,404,404,2026-04-13,other-legacy-service,,,4,leave_404,,No meaningful traffic.,low,classification_source=rule
https://www.ewastekochi.com/ml/buyback/laptops/sell-thinkpad-t464s-kochi.html,/ml/buyback/laptops/sell-thinkpad-t464s-kochi.html,www.ewastekochi.com,/ml/buyback/laptops/sell-thinkpad-t464s-kochi.html,0,0,404,404,2026-04-13,other-legacy-service,,,4,leave_404,,No meaningful traffic.,low,classification_source=rule
https://www.ewastekochi.com/locations/ewaste-kakkanad.html,/locations/ewaste-kakkanad.html,www.ewastekochi.com,/locations/ewaste-kakkanad.html,0,0,404,404,2026-04-13,location-page,ewaste-kakkanad.html,,4,leave_404,,"Location page, no meaningful traffic.",low,classification_source=rule
https://www.ewastekochi.com/locations/ewaste-682076.html,/locations/ewaste-682076.html,www.ewastekochi.com,/locations/ewaste-682076.html,0,0,404,404,2026-04-13,location-page,ewaste-682076.html,,4,leave_404,,"Location page, no meaningful traffic.",low,classification_source=rule
https://www.ewastekochi.com/locations/ewaste-682089.html,/locations/ewaste-682089.html,www.ewastekochi.com,/locations/ewaste-682089.html,0,0,404,404,2026-04-13,location-page,ewaste-682089.html,,4,leave_404,,"Location page, no meaningful traffic.",low,classification_source=rule
https://www.ewastekochi.com/buyback/laptops/sell-dell-latitude-5462-kochi.html,/buyback/laptops/sell-dell-latitude-5462-kochi.html,www.ewastekochi.com,/buyback/laptops/sell-dell-latitude-5462-kochi.html,0,0,404,404,2026-04-13,other-legacy-service,,,4,leave_404,,No meaningful traffic.,low,classification_source=rule
https://www.ewastekochi.com/ml/locations/ewaste-682170.html,/ml/locations/ewaste-682170.html,www.ewastekochi.com,/ml/locations/ewaste-682170.html,0,0,404,404,2026-04-13,other-legacy-service,,,4,leave_404,,No meaningful traffic.,low,classification_source=rule
https://www.ewastekochi.com/buyback/laptops/sell-dell-latitude-5460-kochi.html,/buyback/laptops/sell-dell-latitude-5460-kochi.html,www.ewastekochi.com,/buyback/laptops/sell-dell-latitude-5460-kochi.html,0,0,404,404,2026-04-13,other-legacy-service,,,4,leave_404,,No meaningful traffic.,low,classification_source=rule
https://www.ewastekochi.com/buyback/laptops/sell-thinkpad-t431p-kochi.html,/buyback/laptops/sell-thinkpad-t431p-kochi.html,www.ewastekochi.com,/buyback/laptops/sell-thinkpad-t431p-kochi.html,0,0,404,404,2026-04-13,other-legacy-service,,,4,leave_404,,No meaningful traffic.,low,classification_source=rule
https://www.ewastekochi.com/buyback/phones/sell-iphone-9-pro-max-kochi.html,/buyback/phones/sell-iphone-9-pro-max-kochi.html,www.ewastekochi.com,/buyback/phones/sell-iphone-9-pro-max-kochi.html,0,0,404,404,2026-04-13,other-legacy-service,,,4,leave_404,,No meaningful traffic.,low,classification_source=rule
https://www.ewastekochi.com/ml/locations/ewaste-682212.html,/ml/locations/ewaste-682212.html,www.ewastekochi.com,/ml/locations/ewaste-682212.html,0,0,404,404,2026-04-13,other-legacy-service,,,4,leave_404,,No meaningful traffic.,low,classification_source=rule
https://www.ewastekochi.com/buyback/laptops/sell-hp-elitebook-843-kochi.html,/buyback/laptops/sell-hp-elitebook-843-kochi.html,www.ewastekochi.com,/buyback/laptops/sell-hp-elitebook-843-kochi.html,0,0,404,404,2026-04-13,other-legacy-service,,,4,leave_404,,No meaningful traffic.,low,classification_source=rule
https://www.ewastekochi.com/buyback/phones/sell-oneplus-8t-kochi.html,/buyback/phones/sell-oneplus-8t-kochi.html,www.ewastekochi.com,/buyback/phones/sell-oneplus-8t-kochi.html,0,0,404,404,2026-04-13,other-legacy-service,,,4,leave_404,,No meaningful traffic.,low,classification_source=rule
https://www.ewastekochi.com/ml/locations/ewaste-682086.html,/ml/locations/ewaste-682086.html,www.ewastekochi.com,/ml/locations/ewaste-682086.html,0,0,404,404,2026-04-13,other-legacy-service,,,4,leave_404,,No meaningful traffic.,low,classification_source=rule
https://www.ewastekochi.com/buyback/laptops/sell-dell-latitude-5431-kochi.html,/buyback/laptops/sell-dell-latitude-5431-kochi.html,www.ewastekochi.com,/buyback/laptops/sell-dell-latitude-5431-kochi.html,0,0,404,404,2026-04-13,other-legacy-service,,,4,leave_404,,No meaningful traffic.,low,classification_source=rule
https://www.ewastekochi.com/buyback/laptops/sell-macbook-air-m2-kochi.html,/buyback/laptops/sell-macbook-air-m2-kochi.html,www.ewastekochi.com,/buyback/laptops/sell-macbook-air-m2-kochi.html,0,0,404,404,2026-04-13,other-legacy-service,,,4,leave_404,,No meaningful traffic.,low,classification_source=rule
https://www.ewastekochi.com/buyback/laptops/sell-dell-latitude-5016-kochi.html,/buyback/laptops/sell-dell-latitude-5016-kochi.html,www.ewastekochi.com,/buyback/laptops/sell-dell-latitude-5016-kochi.html,0,0,404,404,2026-04-13,other-legacy-service,,,4,leave_404,,No meaningful traffic.,low,classification_source=rule
https://www.ewastekochi.com/ml/locations/ewaste-682049.html,/ml/locations/ewaste-682049.html,www.ewastekochi.com,/ml/locations/ewaste-682049.html,0,0,404,404,2026-04-13,other-legacy-service,,,4,leave_404,,No meaningful traffic.,low,classification_source=rule
https://www.ewastekochi.com/ml/locations/ewaste-682151.html,/ml/locations/ewaste-682151.html,www.ewastekochi.com,/ml/locations/ewaste-682151.html,0,0,404,404,2026-04-13,other-legacy-service,,,4,leave_404,,No meaningful traffic.,low,classification_source=rule
https://www.ewastekochi.com/buyback/phones/sell-nothing-phone-3-kochi.html,/buyback/phones/sell-nothing-phone-3-kochi.html,www.ewastekochi.com,/buyback/phones/sell-nothing-phone-3-kochi.html,0,0,404,404,2026-04-13,other-legacy-service,,,4,leave_404,,No meaningful traffic.,low,classification_source=rule
https://www.ewastekochi.com/ml/locations/ewaste-682100.html,/ml/locations/ewaste-682100.html,www.ewastekochi.com,/ml/locations/ewaste-682100.html,0,0,404,404,2026-04-13,other-legacy-service,,,4,leave_404,,No meaningful traffic.,low,classification_source=rule
https://www.ewastekochi.com/ml/locations/ewaste-682035.html,/ml/locations/ewaste-682035.html,www.ewastekochi.com,/ml/locations/ewaste-682035.html,0,0,404,404,2026-04-13,other-legacy-service,,,4,leave_404,,No meaningful traffic.,low,classification_source=rule
https://www.ewastekochi.com/buyback/phones/sell-iphone-3-kochi.html,/buyback/phones/sell-iphone-3-kochi.html,www.ewastekochi.com,/buyback/phones/sell-iphone-3-kochi.html,0,0,404,404,2026-04-13,other-legacy-service,,,4,leave_404,,No meaningful traffic.,low,classification_source=rule
https://www.ewastekochi.com/ml/locations/ewaste-682024.html,/ml/locations/ewaste-682024.html,www.ewastekochi.com,/ml/locations/ewaste-682024.html,0,0,404,404,2026-04-13,other-legacy-service,,,4,leave_404,,No meaningful traffic.,low,classification_source=rule
https://www.ewastekochi.com/buyback/laptops/sell-dell-latitude-5417-kochi.html,/buyback/laptops/sell-dell-latitude-5417-kochi.html,www.ewastekochi.com,/buyback/laptops/sell-dell-latitude-5417-kochi.html,0,0,404,404,2026-04-13,other-legacy-service,,,4,leave_404,,No meaningful traffic.,low,classification_source=rule
https://www.ewastekochi.com/buyback/laptops/sell-thinkpad-t452p-kochi.html,/buyback/laptops/sell-thinkpad-t452p-kochi.html,www.ewastekochi.com,/buyback/laptops/sell-thinkpad-t452p-kochi.html,0,0,404,404,2026-04-13,other-legacy-service,,,4,leave_404,,No meaningful traffic.,low,classification_source=rule
https://www.ewastekochi.com/buyback/laptops/sell-dell-latitude-5445-kochi.html,/buyback/laptops/sell-dell-latitude-5445-kochi.html,www.ewastekochi.com,/buyback/laptops/sell-dell-latitude-5445-kochi.html,0,0,404,404,2026-04-13,other-legacy-service,,,4,leave_404,,No meaningful traffic.,low,classification_source=rule
https://www.ewastekochi.com/buyback/phones/sell-samsung-a75-kochi.html,/buyback/phones/sell-samsung-a75-kochi.html,www.ewastekochi.com,/buyback/phones/sell-samsung-a75-kochi.html,0,0,404,404,2026-04-13,other-legacy-service,,,4,leave_404,,No meaningful traffic.,low,classification_source=rule
https://www.ewastekochi.com/buyback/laptops/sell-thinkpad-t411s-kochi.html,/buyback/laptops/sell-thinkpad-t411s-kochi.html,www.ewastekochi.com,/buyback/laptops/sell-thinkpad-t411s-kochi.html,0,0,404,404,2026-04-13,other-legacy-service,,,4,leave_404,,No meaningful traffic.,low,classification_source=rule
https://www.ewastekochi.com/ml/locations/ewaste-682153.html,/ml/locations/ewaste-682153.html,www.ewastekochi.com,/ml/locations/ewaste-682153.html,0,0,404,404,2026-04-13,other-legacy-service,,,4,leave_404,,No meaningful traffic.,low,classification_source=rule
https://www.ewastekochi.com/buyback/laptops/sell-dell-latitude-5422-kochi.html,/buyback/laptops/sell-dell-latitude-5422-kochi.html,www.ewastekochi.com,/buyback/laptops/sell-dell-latitude-5422-kochi.html,0,0,404,404,2026-04-13,other-legacy-service,,,4,leave_404,,No meaningful traffic.,low,classification_source=rule
https://www.ewastekochi.com/ml/locations/ewaste-682192.html,/ml/locations/ewaste-682192.html,www.ewastekochi.com,/ml/locations/ewaste-682192.html,0,0,404,404,2026-04-13,other-legacy-service,,,4,leave_404,,No meaningful traffic.,low,classification_source=rule
https://www.ewastekochi.com/buyback/laptops/sell-dell-latitude-5035-kochi.html,/buyback/laptops/sell-dell-latitude-5035-kochi.html,www.ewastekochi.com,/buyback/laptops/sell-dell-latitude-5035-kochi.html,0,0,404,404,2026-04-13,other-legacy-service,,,4,leave_404,,No meaningful traffic.,low,classification_source=rule
https://www.ewastekochi.com/buyback/phones/sell-iphone-15-pro-max-kochi.html,/buyback/phones/sell-iphone-15-pro-max-kochi.html,www.ewastekochi.com,/buyback/phones/sell-iphone-15-pro-max-kochi.html,0,0,404,404,2026-04-13,other-legacy-service,,,4,leave_404,,No meaningful traffic.,low,classification_source=rule
https://www.ewastekochi.com/buyback/laptops/sell-thinkpad-t428p-kochi.html,/buyback/laptops/sell-thinkpad-t428p-kochi.html,www.ewastekochi.com,/buyback/laptops/sell-thinkpad-t428p-kochi.html,0,0,404,404,2026-04-13,other-legacy-service,,,4,leave_404,,No meaningful traffic.,low,classification_source=rule
https://www.ewastekochi.com/ml/locations/ewaste-682010.html,/ml/locations/ewaste-682010.html,www.ewastekochi.com,/ml/locations/ewaste-682010.html,0,0,404,404,2026-04-13,other-legacy-service,,,4,leave_404,,No meaningful traffic.,low,classification_source=rule
https://www.ewastekochi.com/locations/ewaste-682116.html,/locations/ewaste-682116.html,www.ewastekochi.com,/locations/ewaste-682116.html,0,0,404,404,2026-04-13,location-page,ewaste-682116.html,,4,leave_404,,"Location page, no meaningful traffic.",low,classification_source=rule
https://www.ewastekochi.com/locations/ewaste-682035.html,/locations/ewaste-682035.html,www.ewastekochi.com,/locations/ewaste-682035.html,0,0,404,404,2026-04-13,location-page,ewaste-682035.html,,4,leave_404,,"Location page, no meaningful traffic.",low,classification_source=rule
https://www.ewastekochi.com/buyback/laptops/sell-thinkpad-t432-kochi.html,/buyback/laptops/sell-thinkpad-t432-kochi.html,www.ewastekochi.com,/buyback/laptops/sell-thinkpad-t432-kochi.html,0,0,404,404,2026-04-13,other-legacy-service,,,4,leave_404,,No meaningful traffic.,low,classification_source=rule
https://www.ewastekochi.com/locations/ewaste-682179.html,/locations/ewaste-682179.html,www.ewastekochi.com,/locations/ewaste-682179.html,0,0,404,404,2026-04-13,location-page,ewaste-682179.html,,4,leave_404,,"Location page, no meaningful traffic.",low,classification_source=rule
https://www.ewastekochi.com/buyback/laptops/sell-hp-elitebook-875-kochi.html,/buyback/laptops/sell-hp-elitebook-875-kochi.html,www.ewastekochi.com,/buyback/laptops/sell-hp-elitebook-875-kochi.html,0,0,404,404,2026-04-13,other-legacy-service,,,4,leave_404,,No meaningful traffic.,low,classification_source=rule
https://www.ewastekochi.com/ml/locations/ewaste-682155.html,/ml/locations/ewaste-682155.html,www.ewastekochi.com,/ml/locations/ewaste-682155.html,0,0,404,404,2026-04-13,other-legacy-service,,,4,leave_404,,No meaningful traffic.,low,classification_source=rule
https://www.ewastekochi.com/buyback/laptops/sell-dell-latitude-5023-kochi.html,/buyback/laptops/sell-dell-latitude-5023-kochi.html,www.ewastekochi.com,/buyback/laptops/sell-dell-latitude-5023-kochi.html,0,0,404,404,2026-04-13,other-legacy-service,,,4,leave_404,,No meaningful traffic.,low,classification_source=rule
https://www.ewastekochi.com/ml/buyback/laptops/sell-dell-latitude-5410-kochi.html,/ml/buyback/laptops/sell-dell-latitude-5410-kochi.html,www.ewastekochi.com,/ml/buyback/laptops/sell-dell-latitude-5410-kochi.html,0,0,404,404,2026-04-13,other-legacy-service,,,4,leave_404,,No meaningful traffic.,low,classification_source=rule
https://www.ewastekochi.com/buyback/laptops/sell-thinkpad-t474s-kochi.html,/buyback/laptops/sell-thinkpad-t474s-kochi.html,www.ewastekochi.com,/buyback/laptops/sell-thinkpad-t474s-kochi.html,0,0,404,404,2026-04-13,other-legacy-service,,,4,leave_404,,No meaningful traffic.,low,classification_source=rule
https://www.ewastekochi.com/buyback/laptops/sell-dell-latitude-5007-kochi.html,/buyback/laptops/sell-dell-latitude-5007-kochi.html,www.ewastekochi.com,/buyback/laptops/sell-dell-latitude-5007-kochi.html,0,0,404,404,2026-04-13,other-legacy-service,,,4,leave_404,,No meaningful traffic.,low,classification_source=rule
https://www.ewastekochi.com/buyback/laptops/sell-hp-elitebook-891-kochi.html,/buyback/laptops/sell-hp-elitebook-891-kochi.html,www.ewastekochi.com,/buyback/laptops/sell-hp-elitebook-891-kochi.html,0,0,404,404,2026-04-13,other-legacy-service,,,4,leave_404,,No meaningful traffic.,low,classification_source=rule
https://www.ewastekochi.com/ml/locations/ewaste-682167.html,/ml/locations/ewaste-682167.html,www.ewastekochi.com,/ml/locations/ewaste-682167.html,0,0,404,404,2026-04-13,other-legacy-service,,,4,leave_404,,No meaningful traffic.,low,classification_source=rule
https://www.ewastekochi.com/buyback/laptops/sell-dell-latitude-5471-kochi.html,/buyback/laptops/sell-dell-latitude-5471-kochi.html,www.ewastekochi.com,/buyback/laptops/sell-dell-latitude-5471-kochi.html,0,0,404,404,2026-04-13,other-legacy-service,,,4,leave_404,,No meaningful traffic.,low,classification_source=rule
https://www.ewastekochi.com/ml/locations/ewaste-682016.html,/ml/locations/ewaste-682016.html,www.ewastekochi.com,/ml/locations/ewaste-682016.html,0,0,404,404,2026-04-13,other-legacy-service,,,4,leave_404,,No meaningful traffic.,low,classification_source=rule
https://www.ewastekochi.com/buyback/laptops/sell-thinkpad-t432p-kochi.html,/buyback/laptops/sell-thinkpad-t432p-kochi.html,www.ewastekochi.com,/buyback/laptops/sell-thinkpad-t432p-kochi.html,0,0,404,404,2026-04-13,other-legacy-service,,,4,leave_404,,No meaningful traffic.,low,classification_source=rule
https://www.ewastekochi.com/buyback/laptops/sell-dell-latitude-5420-kochi.html,/buyback/laptops/sell-dell-latitude-5420-kochi.html,www.ewastekochi.com,/buyback/laptops/sell-dell-latitude-5420-kochi.html,0,0,404,404,2026-04-13,other-legacy-service,,,4,leave_404,,No meaningful traffic.,low,classification_source=rule
https://www.ewastekochi.com/buyback/laptops/sell-hp-elitebook-884-kochi.html,/buyback/laptops/sell-hp-elitebook-884-kochi.html,www.ewastekochi.com,/buyback/laptops/sell-hp-elitebook-884-kochi.html,0,0,404,404,2026-04-13,other-legacy-service,,,4,leave_404,,No meaningful traffic.,low,classification_source=rule
https://www.ewastekochi.com/locations/ewaste-682009.html,/locations/ewaste-682009.html,www.ewastekochi.com,/locations/ewaste-682009.html,0,0,404,404,2026-04-13,location-page,ewaste-682009.html,,4,leave_404,,"Location page, no meaningful traffic.",low,classification_source=rule
https://www.ewastekochi.com/locations/ewaste-682026.html,/locations/ewaste-682026.html,www.ewastekochi.com,/locations/ewaste-682026.html,0,0,404,404,2026-04-13,location-page,ewaste-682026.html,,4,leave_404,,"Location page, no meaningful traffic.",low,classification_source=rule
https://www.ewastekochi.com/ml/buyback/laptops/sell-hp-elitebook-860-kochi.html,/ml/buyback/laptops/sell-hp-elitebook-860-kochi.html,www.ewastekochi.com,/ml/buyback/laptops/sell-hp-elitebook-860-kochi.html,0,0,404,404,2026-04-13,other-legacy-service,,,4,leave_404,,No meaningful traffic.,low,classification_source=rule
https://www.ewastekochi.com/buyback/phones/sell-iphone-1-pro-kochi.html,/buyback/phones/sell-iphone-1-pro-kochi.html,www.ewastekochi.com,/buyback/phones/sell-iphone-1-pro-kochi.html,0,0,404,404,2026-04-13,other-legacy-service,,,4,leave_404,,No meaningful traffic.,low,classification_source=rule
https://www.ewastekochi.com/buyback/laptops/sell-hp-elitebook-890-kochi.html,/buyback/laptops/sell-hp-elitebook-890-kochi.html,www.ewastekochi.com,/buyback/laptops/sell-hp-elitebook-890-kochi.html,0,0,404,404,2026-04-13,other-legacy-service,,,4,leave_404,,No meaningful traffic.,low,classification_source=rule
https://www.ewastekochi.com/buyback/laptops/sell-thinkpad-t459p-kochi.html,/buyback/laptops/sell-thinkpad-t459p-kochi.html,www.ewastekochi.com,/buyback/laptops/sell-thinkpad-t459p-kochi.html,0,0,404,404,2026-04-13,other-legacy-service,,,4,leave_404,,No meaningful traffic.,low,classification_source=rule
https://www.ewastekochi.com/buyback/phones/sell-iphone-4-kochi.html,/buyback/phones/sell-iphone-4-kochi.html,www.ewastekochi.com,/buyback/phones/sell-iphone-4-kochi.html,0,0,404,404,2026-04-13,other-legacy-service,,,4,leave_404,,No meaningful traffic.,low,classification_source=rule
https://www.ewastekochi.com/ml/locations/ewaste-682161.html,/ml/locations/ewaste-682161.html,www.ewastekochi.com,/ml/locations/ewaste-682161.html,0,0,404,404,2026-04-13,other-legacy-service,,,4,leave_404,,No meaningful traffic.,low,classification_source=rule
https://www.ewastekochi.com/buyback/laptops/sell-thinkpad-t473s-kochi.html,/buyback/laptops/sell-thinkpad-t473s-kochi.html,www.ewastekochi.com,/buyback/laptops/sell-thinkpad-t473s-kochi.html,0,0,404,404,2026-04-13,other-legacy-service,,,4,leave_404,,No meaningful traffic.,low,classification_source=rule
https://www.ewastekochi.com/ml/locations/ewaste-682002.html,/ml/locations/ewaste-682002.html,www.ewastekochi.com,/ml/locations/ewaste-682002.html,0,0,404,404,2026-04-13,other-legacy-service,,,4,leave_404,,No meaningful traffic.,low,classification_source=rule
https://www.ewastekochi.com/buyback/phones/sell-iphone-14-plus-kochi.html,/buyback/phones/sell-iphone-14-plus-kochi.html,www.ewastekochi.com,/buyback/phones/sell-iphone-14-plus-kochi.html,0,0,404,404,2026-04-13,other-legacy-service,,,4,leave_404,,No meaningful traffic.,low,classification_source=rule
https://www.ewastekochi.com/buyback/phones/sell-nothing-phone-1-kochi.html,/buyback/phones/sell-nothing-phone-1-kochi.html,www.ewastekochi.com,/buyback/phones/sell-nothing-phone-1-kochi.html,0,0,404,404,2026-04-13,other-legacy-service,,,4,leave_404,,No meaningful traffic.,low,classification_source=rule
https://www.ewastekochi.com/ml/buyback/laptops/sell-hp-elitebook-937-kochi.html,/ml/buyback/laptops/sell-hp-elitebook-937-kochi.html,www.ewastekochi.com,/ml/buyback/laptops/sell-hp-elitebook-937-kochi.html,0,0,404,404,2026-04-13,other-legacy-service,,,4,leave_404,,No meaningful traffic.,low,classification_source=rule
https://www.ewastekochi.com/ml/locations/ewaste-682098.html,/ml/locations/ewaste-682098.html,www.ewastekochi.com,/ml/locations/ewaste-682098.html,0,0,404,404,2026-04-13,other-legacy-service,,,4,leave_404,,No meaningful traffic.,low,classification_source=rule
https://www.ewastekochi.com/ml/locations/ewaste-682163.html,/ml/locations/ewaste-682163.html,www.ewastekochi.com,/ml/locations/ewaste-682163.html,0,0,404,404,2026-04-13,other-legacy-service,,,4,leave_404,,No meaningful traffic.,low,classification_source=rule
https://www.ewastekochi.com/buyback/laptops/sell-hp-elitebook-930-kochi.html,/buyback/laptops/sell-hp-elitebook-930-kochi.html,www.ewastekochi.com,/buyback/laptops/sell-hp-elitebook-930-kochi.html,0,0,404,404,2026-04-13,other-legacy-service,,,4,leave_404,,No meaningful traffic.,low,classification_source=rule
https://www.ewastekochi.com/ml/buyback/laptops/sell-thinkpad-t476s-kochi.html,/ml/buyback/laptops/sell-thinkpad-t476s-kochi.html,www.ewastekochi.com,/ml/buyback/laptops/sell-thinkpad-t476s-kochi.html,0,0,404,404,2026-04-13,other-legacy-service,,,4,leave_404,,No meaningful traffic.,low,classification_source=rule
https://www.ewastekochi.com/buyback/phones/sell-samsung-s13-ultra-kochi.html,/buyback/phones/sell-samsung-s13-ultra-kochi.html,www.ewastekochi.com,/buyback/phones/sell-samsung-s13-ultra-kochi.html,0,0,404,404,2026-04-13,other-legacy-service,,,4,leave_404,,No meaningful traffic.,low,classification_source=rule
https://www.ewastekochi.com/locations/ewaste-682095.html,/locations/ewaste-682095.html,www.ewastekochi.com,/locations/ewaste-682095.html,0,0,404,404,2026-04-13,location-page,ewaste-682095.html,,4,leave_404,,"Location page, no meaningful traffic.",low,classification_source=rule
